stop_lat,zone_id,stop_lon,stop_id,stop_name,location_type
36.91562,,-76.28102,0878,LITTLE CREEK & SHERYL,0
36.91587,,-76.30455,0870,LITTLE CREEK & SHIRLAND,0
36.91606,,-76.29619,0873,LITTLE CREEK & TAPLEY,0
36.91605,,-76.29775,0872,LITTLE CREEK & ENFIELD,0
36.9161,,-76.29357,0874,LITTLE CREEK & DIVEN,0
36.91605,,-76.28526,0877,LITTLE CREEK & RUTHVEN,0
36.91616,,-76.29057,0876,LITTLE CREEK & ARMFIELD,0
36.82745,,-76.27898,0509,LIBERTY & CRAIG,0
36.82589,,-76.27765,0508,LIBERTY & SHERMAN,0
36.77496,,-76.00687,5708,GENERAL BOOTH & CORPORATE LANDING,0
36.8545,,-76.23892,0636,VIRGINIA BEACH & INGLESIDE,0
36.81153,,-76.26464,0501,ATLANTIC & CULPEPPER,0
36.80951,,-76.26423,0500,ATLANTIC & POCAHONTAS,0
36.81771,,-76.26706,0503,LIBERTY & FITCHETT,0
36.81576,,-76.26553,0502,ATLANTIC & JEFFERSON,0
36.81996,,-76.27185,0505,LIBERTY & POINDEXTER,0
36.81882,,-76.26975,0504,LIBERTY & COMMERCE,0
36.82412,,-76.27615,0507,LIBERTY & SEABOARD,0
36.82254,,-76.27457,0506,LIBERTY & 20TH,0
36.94317,,-76.23385,0145,OCEAN VIEW & BEACH VIEW 1,0
37.0513,,-76.30048,2948,ANDREWS & OLD BUCKROE,0
36.95013,,-76.24614,0149,OCEAN VIEW & NORFOLK,0
36.94921,,-76.24322,0148,OCEAN VIEW & CHESAPEAKE BLVD,0
36.81493,,-76.26548,0475,OLD ATLANTIC & JEFFERSON,0
36.81819,,-76.26862,0474,LIBERTY & HOOVER,0
36.80736,,-76.26402,0477,ATLANTIC & MYERS,0
36.81169,,-76.26487,0476,ATLANTIC & CULPEPPER,0
36.82262,,-76.2748,0471,LIBERTY & 20TH,0
36.82544,,-76.27745,0470,LIBERTY & HALIFAX,0
36.81996,,-76.27129,0473,SEABOARD & LIBERTY,0
36.82217,,-76.27241,0472,20TH & SEABOARD,0
36.79918,,-76.25815,0479,BROAD & CAMPOSTELLA,0
36.80463,,-76.26347,0478,ATLANTIC & STRAWBERRY,0
36.85709,,-76.23259,0639,AZALEA GARDEN & VIRGINIA BEACH,0
36.89458,,-76.30343,0259,HAMPTON & ROCKBRIDGE,0
36.8965,,-76.30307,0258,HAMPTON & SURREY,0
36.90978,,-76.30587,0255,HAMPTON & HELENA,0
36.91087,,-76.30597,0254,HAMPTON & NORTH SHORE,0
36.8991,,-76.30322,0257,HAMPTON & MANCHESTER,0
36.90052,,-76.30368,0256,HAMPTON & LEXAN,0
36.91816,,-76.31094,0251,HAMPTON & TERMINAL,0
36.91917,,-76.31201,0250,HAMPTON & STAFF COLLEGE,0
36.9141,,-76.30698,0253,HAMPTON & RUNNYMEDE,0
36.91574,,-76.30832,0252,HAMPTON & LITTLE CREEK,0
36.87679,,-76.25161,0373,CHESAPEAKE & CROMWELL (before RR),0
37.04926,,-76.30618,2945,ANDREWS & NEWTON,0
36.89892,,-76.24223,0651,SEWELLS POINT & PHILPOTTS,0
36.89699,,-76.24105,0650,SEWELLS POINT & QUAIL,0
36.89902,,-76.24615,0653,PHILPOTTS & PARTRIDGE,0
36.89903,,-76.2436,0652,PHILPOTTS & PALEM,0
36.89854,,-76.2519,0655,PHILPOTTS & GLENOAK,0
36.89876,,-76.24888,0654,PHILPOTTS & PIERCE,0
36.9023,,-76.25054,0657,WIDGEON & PUGH,0
36.90187,,-76.25455,0656,WIDGEON & WHITEHORN,0
36.90237,,-76.24494,0659,WIDGEON & MINNIE,0
36.90233,,-76.24745,0658,WIDGEON & THAXTON,0
37.03126,,-76.32485,2224,MERCURY & OLD POINT,0
37.02972,,-76.32433,2225,MERCURY & HALIFAX,0
37.03302,,-76.33142,2222,PEMBROKE & JUNIPER,0
37.03305,,-76.32983,2223,PEMBROKE & CYPRESS,0
37.03131,,-76.33917,2220,PEMBROKE & RIVER,0
37.03296,,-76.33376,2221,PEMBROKE & HOLLY,0
36.89422,,-76.22318,0897,MILITARY & NORVIEW,0
36.8961,,-76.22457,0896,MILITARY & MCGEE,0
36.89811,,-76.22601,0895,MILITARY & MEADOW LAKE,0
36.89991,,-76.22735,0894,MILITARY & PICADILLY,0
36.90149,,-76.22851,0893,MILITARY & LONGDALE,0
36.90451,,-76.23071,0892,MILITARY & SPRINGMEADOW,0
36.90645,,-76.23213,0891,MILITARY & JOHNSTONS,0
36.90853,,-76.23502,0890,JOHNSTONS & MILITARY,0
37.0457,,-76.31049,2944,AMHERST & ANDREWS,0
36.89026,,-76.22031,0899,MILITARY & AZALEA GARDEN,0
36.89283,,-76.22217,0898,MILITARY & NORVELLA,0
36.81786,,-76.21662,0765,INDIAN RIVER & LELAND,0
37.02093,,-76.44175,2088,MERCURY & NEWMARKET NORTH,0
37.01455,,-76.44848,2089,WARWICK & 75TH,0
37.0214,,-76.4316,2082,79TH & ROANOKE,0
37.02074,,-76.43324,2083,79TH & ORCUTT,0
37.02351,,-76.42631,2080,79TH & MERRIMAC,0
37.02309,,-76.42736,2081,79TH & CHESTNUT,0
36.95509,,-76.25456,2086,1ST VIEW & PORTVIEW,0
36.94504,,-76.2705,2084,1ST VIEW & BAY,0
36.9482,,-76.26332,2085,1ST VIEW & SAINT GEORGE,0
36.80438,,-76.32159,3342,GEORGE WASHINGTON & PARKSIDE,0
36.9856,,-76.3943,2538,BLAIR & ASH,0
36.9844,,-76.39573,2539,BLAIR & MULBERRY,0
36.87432,,-76.13472,0099,INDEPENDENCE & HAYGOOD,0
36.87979,,-76.13333,0098,INDEPENDENCE & PAUL REVERE,0
36.88418,,-76.13474,0097,INDEPENDENCE & EWELL,0
36.89443,,-76.14196,0096,PLEASURE HOUSE & INDEPENDENCE,0
36.89783,,-76.13823,0095,PLEASURE HOUSE & FIRST COURT,0
36.90179,,-76.1366,0094,PLEASURE HOUSE & VICTORY,0
36.90454,,-76.13768,0093,SHORE & OLIVER (far),0
36.90539,,-76.14391,0092,SHORE & WELLINGS,0
36.90608,,-76.14915,0091,SHORE & INDEPENDENCE,0
36.98981,,-76.39275,2535,MAPLE & 19TH,0
37.15834,,-76.55662,2712,WARWICK & ASHTON GREEN,0
37.16047,,-76.55695,2713,WARWICK & WARWICK LANDING,0
37.1543,,-76.55501,2710,WARWICK & WOODHAVEN,0
37.15576,,-76.55558,2711,WARWICK & STAFFORD,0
37.16049,,-76.58025,2716,FORT EUSTIS,0
37.16321,,-76.55685,2714,WARWICK & WILLIAMSON,0
37.1692,,-76.56283,2715,WARWICK & LEES MILL,0
36.8483,,-76.18654,3346,NORTH CENTER & KEMPSVILLE,0
37.16838,,-76.56216,2719,WARWICK & LEES MILL,0
36.79324,,-76.1188,3347,PRINCESS ANNE & LYNNHAVEN,0
36.94376,,-76.31827,5079,TAUSSIG & HAMPTON,0
36.87268,,-76.22029,1197,PRINCESS ANNE & DARDEN,0
36.81781,,-76.27487,1832,POINDEXTER & RODGERS,0
36.81662,,-76.27703,1833,POINDEXTER & STEWART,0
36.81903,,-76.2727,1830,POINDEXTER & B,0
36.8184,,-76.27373,1831,POINDEXTER & JACKSON,0
36.80977,,-76.27765,1836,BAINBRIDGE & HOLLY,0
36.8089,,-76.27745,1837,BAINBRIDGE & BYRD,0
36.81457,,-76.27863,1834,BAINBRIDGE & OHIO,0
36.81361,,-76.27844,1835,BAINBRIDGE & JEFFERSON,0
36.841,,-76.13128,3795,CONSTITUTION & COLUMBUS,0
36.83465,,-76.33236,3794,HIGH & CUTHERELL,0
36.8077,,-76.27715,1838,BAINBRIDGE & LESTER,0
36.80612,,-76.27669,1839,BAINBRIDGE & HUGHES,0
36.86005,,-76.27209,3791,TIDEWATER & GOOCHLAND,0
36.84272,,-76.02262,3790,VIRGINIA BEACH & FIRST COLONIAL,0
36.8347,,-76.3303,3793,HIGH & VIRGINIA,0
36.87308,,-76.40209,3792,TOWNE POINT & PEPPERWOOD,0
37.00766,,-76.36821,2154,KECOUGHTAN & ALLEGHANY,0
37.00738,,-76.36985,2155,KECOUGHTAN & HAMPTON ROADS,0
36.98937,,-76.41112,2404,30TH & ROANOKE,0
37.00492,,-76.3745,2157,KECOUGHTAN & LITTLE FARMS,0
37.00835,,-76.3595,2150,KECOUGHTAN & LASALLE,0
37.00816,,-76.36161,2151,KECOUGHTAN & EAST,0
37.00807,,-76.36287,2152,KECOUGHTAN & CHEROKEE,0
37.00782,,-76.36612,2153,KECOUGHTAN & ALGONQUIN,0
37.00386,,-76.37652,2158,KECOUGHTAN & POWHATAN,0
37.00228,,-76.37952,2159,KECOUGHTAN & WYTHE,0
36.99389,,-76.41373,2408,ROANOKE & 37TH,0
36.99642,,-76.41527,2409,ROANOKE & 41ST,0
37.06328,,-76.42726,3065,BIG BETHEL & TOWN CENTER,0
36.83026,,-76.25394,0761,INDIAN RIVER & FORD,0
36.84792,,-76.13692,0105,INDEPENDENCE & JEANNE,0
36.94114,,-76.32541,8871,SECOND & ESCORT,0
36.93841,,-76.32516,8870,SECOND & A,0
37.04809,,-76.45986,3249,JEFFERSON & COLBERTS,0
37.04659,,-76.45964,3248,JEFFERSON & HEMLOCK,0
36.94566,,-76.28054,8875,5TH & PARK,0
36.94643,,-76.28071,8874,5TH & A,0
36.94723,,-76.27827,8877,A & PARK,0
36.94738,,-76.27737,8876,A & PARK,0
36.83683,,-76.34943,3243,HIGH & WILLETT,0
37.03526,,-76.45417,3242,JEFFERSON & WARWICKSHIRE,0
37.03276,,-76.45263,3241,JEFFERSON & BELLWOOD,0
37.03015,,-76.45102,3240,JEFFERSON & WOODFIN,0
37.04429,,-76.45932,3247,JEFFERSON & MCLAWHORNE,0
37.04105,,-76.45777,3246,JEFFERSON & FRANCISCO,0
37.03925,,-76.45665,3245,JEFFERSON & LEE,0
37.03801,,-76.45587,3244,JEFFERSON & VILLAGE,0
36.829,,-75.97361,1483,GENERAL BOOTH & RUDEE POINT,0
36.81084,,-75.98967,1481,GENERAL BOOTH & BIRDNECK,0
36.86192,,-75.98,1487,PACIFIC & 34TH,0
36.85612,,-75.97847,1486,PACIFIC & 28TH,0
36.85307,,-75.97764,1485,PACIFIC & 25TH,0
36.85762,,-76.30382,3309,COLLEY & SOUTHAMPTON,0
36.83701,,-76.21211,3306,CORPORATE & MILITARY,0
36.83969,,-76.21357,3307,CORPORATE & ORION,0
36.82923,,-75.97365,1489,GENERAL BOOTH & HARBOUR,0
36.86389,,-75.98056,1488,PACIFIC & 36TH,0
36.99365,,-76.42873,3302,JEFFERSON & 44TH,0
36.99223,,-76.42787,3303,JEFFERSON & 42ND,0
36.99584,,-76.4301,3300,JEFFERSON & 48TH,0
36.99471,,-76.42939,3301,JEFFERSON & 46TH,0
36.8343,,-76.3434,1713,HIGH & LOUDOUN,0
36.99761,,-76.41877,2411,44TH & ORCUTT,0
36.83924,,-76.35367,1711,HIGH & ORANGE,0
36.85189,,-76.37928,1710,HIGH & STERLING POINT,0
36.83521,,-76.3088,1717,HIGH & CHESTNUT,0
36.83531,,-76.30437,1716,HIGH & WASHINGTON,0
36.83537,,-76.30117,1715,HIGH & COURT,0
36.99836,,-76.41648,2410,ROANOKE & 44TH,0
37.01445,,-76.35303,2145,KECOUGHTAN & EARL,0
36.9956,,-76.41789,2412,ORCUTT & 41ST,0
36.99676,,-76.42377,2415,MARSHALL & 44TH (New. Pk. ES),0
36.99402,,-76.42181,2414,41ST & MARSHALL,0
36.85536,,-76.19491,1139,VIRGINIA BEACH & KEMPSVILLE,0
36.85513,,-76.18854,1138,VIRGINIA BEACH & LAND,0
37.02189,,-76.35256,2141,KECOUGHTAN & NEWPORT NEWS,0
36.84902,,-76.16424,1133,VIRGINIA BEACH & CLEARFIELD,0
36.84767,,-76.16091,1132,VIRGINIA BEACH & NORTHRIDGE,0
36.84576,,-76.15621,1131,VIRGINIA BEACH & WITCHDUCK,0
36.84485,,-76.15395,1130,VIRGINIA BEACH & SOUTHGATE,0
36.85482,,-76.1812,1137,VIRGINIA BEACH & REEL,0
36.85438,,-76.17754,1136,VIRGINIA BEACH & FAIR MEADOWS,0
36.85205,,-76.17169,1135,VIRGINIA BEACH & DAVIS,0
36.85053,,-76.16795,1134,VIRGINIA BEACH & WEXFORD,0
37.03848,,-76.38188,2060,SAVILLE & PINE CHAPEL,0
37.04037,,-76.38289,2061,SAVILLE & MERCURY,0
36.95494,,-76.25486,2062,1ST VIEW & A VIEW,0
37.04483,,-76.38988,2063,COLISEUM & CUNNINGHAM,0
37.0272,,-76.36297,3012,LASALLE & PEMBROKE,0
37.04684,,-76.39251,2064,CUNNINGHAM & COLISEUM,0
37.05017,,-76.34759,3010,KING & GILBERT,0
37.02772,,-76.34764,3011,LINCOLN & FRANKLIN,0
36.76465,,-76.25175,3017,BATTLEFIELD & VOLVO,0
36.9479,,-76.26425,2065,1ST VIEW & SAINT GEORGE,0
36.94513,,-76.27056,2066,1ST VIEW & BAY,0
36.96402,,-76.26801,1009,OCEAN VIEW & 7TH VIEW,0
36.96293,,-76.26577,1008,OCEAN VIEW & 6TH VIEW,0
36.96111,,-76.26295,1007,OCEAN VIEW & 5TH VIEW,0
36.8732,,-76.25289,1004,BALLENTINE & HANBURY,0
36.87129,,-76.25243,1003,BALLENTINE & PETERSON,0
36.86953,,-76.252,1002,BALLENTINE & DAVIS,0
36.86767,,-76.25152,1001,BALLENTINE & TAIT,0
36.86257,,-76.25025,1000,BALLENTINE & TARRANT,0
36.85548,,-76.27011,1227,PRINCESS ANNE & COURTNEY,0
36.85491,,-76.26828,1226,PRINCESS ANNE & MALTBY,0
36.85439,,-76.26663,1225,PRINCESS ANNE & MARSHALL,0
36.854,,-76.26395,1224,PRINCESS ANNE & PARK,0
36.85447,,-76.26135,1223,PRINCESS ANNE & RAINEY,0
36.85576,,-76.25648,1222,PRINCESS ANNE & GRAND BASSA,0
36.85707,,-76.25426,1221,PRINCESS ANNE & MERRIMAC,0
36.85827,,-76.25235,1220,PRINCESS ANNE & GODFREY,0
36.85707,,-76.27494,1229,PRINCESS ANNE & CHAPEL,0
36.85645,,-76.27306,1228,PRINCESS ANNE & TIDEWATER,0
36.84619,,-76.25319,8008,BALLENTINE,0
36.88185,,-76.308,5669,ELKHORN & 41ST,0
36.88017,,-76.30792,5668,ELKHORN & 39TH,0
37.05299,,-76.39236,2882,COLISEUM & SIGNATURE,0
37.04071,,-76.38802,2883,COLISEUM & CONVENTION,0
37.0562,,-76.3959,2880,HARDY CASH & PEABODY,0
37.05542,,-76.3926,2881,COLISEUM & HARDY CASH,0
37.02991,,-76.36294,2886,LASALLE & MICHIGAN,0
37.02477,,-76.36272,2887,SETTLERS LANDING & LASALLE,0
37.03879,,-76.38676,2884,COLISEUM & PINE CHAPEL,0
37.03785,,-76.38477,2885,PINE CHAPEL & COLISEUM,0
37.02445,,-76.35662,2888,SETTLERS LANDING & BACK RIVER,0
37.02434,,-76.3536,2889,SETTLERS LANDING & STEWART,0
36.91524,,-76.2544,0583,TIDEWATER & LITTLE CREEK,0
36.90309,,-76.25667,0585,TIDEWATER & THOLE,0
36.90978,,-76.25626,0584,TIDEWATER & BILTMORE,0
36.88892,,-76.22052,3879,AZALEA GARDEN & MILITARY,0
36.89476,,-76.2572,0587,TIDEWATER & WAUKESHA,0
36.85775,,-76.2882,3870,GRANBY & VIRGINIA BEACH,0
36.90094,,-76.2564,0586,TIDEWATER & WIDGEON,0
36.91603,,-76.30696,3874,LITTLE CREEK & HAMPTON,0
36.79947,,-76.39314,1920,AIRLINE & AHOY,0
36.78534,,-75.99987,5719,GENERAL BOOTH & DAM NECK,0
36.79765,,-76.39622,1921,AIRLINE & HOLLEY COVE,0
36.82323,,-75.97835,5716,GENERAL BOOTH & HEADQUARTERS,0
36.78612,,-76.10629,5715,COMMUNITY COLLEGE & PRINCESS ANNE,0
37.08793,,-76.48033,5714,FISHING POINT & GUM ROCK,0
37.0625,,-76.48503,5713,BOULEVARD PARK TRANSFER AREA,0
37.07586,,-76.35889,5712,SWEENEY & CHERRY,0
36.87145,,-76.21093,0940,MILITARY & LEWIS,0
36.79654,,-76.39788,1923,AIRLINE & BROOKESHIRE,0
36.83549,,-76.29686,F002,FERRY STOP - HIGH ST,0
36.83916,,-76.29678,F003,FERRY STOP - NORTH LANDING,0
37.05467,,-76.33064,2959,FOX HILL & SYMS,0
36.84403,,-76.28941,F001,FERRY STOP - WATERSIDE,0
36.79957,,-76.39277,1924,AIRLINE & AHOY,0
37.05793,,-76.46511,3273,JEFFERSON & TARRYTOWN,0
36.8135,,-75.98859,3905,GENERAL BOOTH & OCEAN BREEZE,0
36.76505,,-76.01501,3906,GENERAL BOOTH & MCCOMAS,0
36.81108,,-76.25656,3907,CAMPOSTELLA & GIDEON,0
36.9532,,-76.32754,3900,DECATUR & HULL,0
36.77143,,-76.01115,3901,GENERAL BOOTH & REDMILL,0
36.76812,,-76.01338,3902,GENERAL BOOTH & LONDON BRIDGE,0
36.79741,,-75.99404,3903,GENERAL BOOTH & PROSPERITY,0
36.8087,,-76.37005,1927,AIRLINE & CITY PARK,0
36.80985,,-76.25618,3908,CAMPOSTELLA & SUNRISE,0
36.75735,,-76.28446,3909,LIBERTYVILLE & WINDWARD,0
36.79714,,-76.36794,3112,HORNE & STAUFFER,0
36.78564,,-76.09689,0790,MICHAEL LA BOUVE & FACULTY,0
36.78498,,-76.09627,0791,FACULTY & MICHAEL LA BOUVE,0
36.78952,,-76.10772,0792,BUCKNER & RICA,0
36.79611,,-76.1154,0793,LYNNHAVEN & LONGWOOD,0
36.79521,,-76.11727,0794,LYNNHAVEN & DAHLIA,0
36.79347,,-76.11903,0795,LYNNHAVEN & PRINCESS ANNE,0
36.78916,,-76.12871,0796,LYNNHAVEN & PISSARRO,0
36.78859,,-76.13524,0797,LYNNHAVEN & ROUNDHILL,0
36.78754,,-76.14608,0798,LYNNHAVEN & QUARTER,0
36.78648,,-76.15163,0799,LYNNHAVEN & PLEASANT VALLEY,0
36.84552,,-76.2873,0400,MAIN & SAINT PAULS,0
36.84561,,-76.28721,0401,MAIN & SAINT PAULS,0
36.85849,,-76.27294,0403,GOFF & TIDEWATER,0
36.85135,,-76.28505,0404,SAINT PAULS & WOOD,0
36.854,,-76.27973,0406,CHURCH & OLNEY,0
36.856,,-76.27928,0407,CHURCH & VIRGINIA BEACH,0
36.85676,,-76.2752,0408,CHAPEL & PRINCESS ANNE,0
36.85713,,-76.27318,0409,TIDEWATER & PRINCESS ANNE,0
36.77574,,-76.09149,1510,PRINCESS ANNE & DAM NECK,0
36.8765,,-76.21064,0942,MILITARY & ELIZABETH,0
36.8225,,-76.30207,5807,7TH & JEFFERSON,0
36.91013,,-76.30561,0228,HAMPTON & HELENA,0
36.9155,,-76.30777,0229,HAMPTON & LITTLE CREEK,0
36.88586,,-76.30242,0220,HAMPTON & 46TH,0
36.88723,,-76.30252,0221,HAMPTON & 48TH,0
36.8912,,-76.3039,0222,HAMPTON & BOLLING,0
36.89441,,-76.30325,0223,HAMPTON & ROCKBRIDGE,0
36.89547,,-76.30293,0224,HAMPTON & MAGNOLIA,0
36.89681,,-76.30285,0225,HAMPTON & SURRY,0
36.8997,,-76.30312,0226,HAMPTON & BEDFORD,0
36.90195,,-76.30381,0227,HAMPTON & ESCADRILLE,0
37.04037,,-76.4076,2239,TODDS & LYNNHAVEN,0
37.03621,,-76.31737,2238,PEMBROKE & OAKCREST,0
37.01596,,-76.33285,2231,BLACK & MCCLELLAN (VA),0
37.02124,,-76.31854,2230,MALLORY & MERCURY,0
36.8003,,-76.36672,2233,GREENWOOD & SUNRISE,0
37.01936,,-76.32133,2232,MALLORY & COUNTY,0
37.0179,,-76.33233,2235,MCCLELLAN & HARRIS,0
36.79291,,-76.35588,2234,ROOSEVELT & STRATFORD,0
36.79615,,-76.33471,2237,VICTORY & DEEP CREEK,0
37.02256,,-76.33078,2236,EMANCIPATION & MARSHALL,0
36.91511,,-76.24141,0318,CHESAPEAKE & LITTLE CREEK,0
36.91778,,-76.24182,0319,CHESAPEAKE & ELK,0
36.9697,,-76.41389,2806,JEFFERSON & 6TH,0
36.90882,,-76.24038,0314,CHESAPEAKE & AVENUE E,0
36.91124,,-76.24081,0315,CHESAPEAKE & ROSEFIELD,0
36.91226,,-76.24098,0316,CHESAPEAKE & AVE I,0
36.91418,,-76.24352,0317,EVELYN BUTTS & AVENUE J,0
36.89149,,-76.23763,0310,CHESAPEAKE & GREEN,0
36.8938,,-76.23799,0311,CHESAPEAKE & STRAND,0
36.89977,,-76.23896,0312,CHESAPEAKE & DUNDALE,0
36.90524,,-76.2398,0313,CHESAPEAKE & I-64,0
36.93257,,-76.20308,0135,OCEAN VIEW & 12TH BAY,0
36.93316,,-76.20535,0136,OCEAN VIEW & 10TH BAY,0
36.93357,,-76.20696,0137,OCEAN VIEW & 9TH BAY,0
36.92349,,-76.19183,0130,SHORE & HARBOR WALK,0
36.93106,,-76.19619,0132,OCEAN VIEW & 18TH BAY,0
36.93148,,-76.19866,0133,OCEAN VIEW & 16TH BAY,0
36.88215,,-76.22485,0947,AZALEA GARDEN & BEAMON,0
36.93444,,-76.21035,0138,OCEAN VIEW & 6TH BAY,0
36.93654,,-76.21714,0139,OCEAN VIEW & 1ST BAY (mdblk),0
37.02722,,-76.34208,2091,EATON & MILL POINT,0
37.01252,,-76.44789,2090,73RD & WARWICK,0
36.98972,,-76.40108,2092,PARISH & 26TH,0
36.9842,,-76.39579,2525,BLAIR & MULBERRY,0
36.98505,,-76.3983,2524,HAMPTON & 19TH,0
36.98658,,-76.39297,2527,BLAIR & BUXTON,0
36.98599,,-76.39367,2526,BLAIR & CEDAR,0
36.9836,,-76.40737,2521,ROANOKE & HAMPTON,0
36.9823,,-76.40658,2520,ROANOKE & 20TH,0
36.98573,,-76.40216,2523,HAMPTON & OAK,0
36.98464,,-76.40489,2522,HAMPTON & CHESTNUT,0
36.98976,,-76.39251,2529,MAPLE & 19TH,0
36.98878,,-76.39118,2528,MAPLE & BLAIR,0
36.97773,,-76.40268,2514,ROANOKE & GARDEN 2,0
37.1514,,-76.55354,2709,WARWICK & THORNCLIFF,0
37.14886,,-76.55251,2708,WARWICK & ATKINSON,0
36.88924,,-76.23826,0647,SEWELLS POINT & NORVIEW,0
37.14067,,-76.54671,2705,WARWICK & PAULS PARK,0
37.13715,,-76.54548,2704,WARWICK & BEECHMONT,0
37.14524,,-76.5494,2707,WARWICK & CURTIS TIGNOR 2,0
37.14335,,-76.5482,2706,WARWICK & CURTIS TIGNOR 1,0
37.13012,,-76.53815,2701,WARWICK & ORIANA 1,0
37.13101,,-76.53334,2700,DENBIGH & ORIANA,0
37.13335,,-76.54305,2703,WARWICK & OLD COURTHOUSE,0
37.13116,,-76.53955,2702,WARWICK & ORIANA 2,0
36.87869,,-76.23329,0645,SEWELLS POINT & LITTLE JOHN,0
36.86891,,-76.23343,0642,AZALEA GARDEN & EARLY,0
36.87363,,-76.23245,0643,SEWELLS POINT & LARKIN,0
36.87403,,-76.4125,1828,TOWNE POINT & YAUPON,0
36.87299,,-76.40218,1825,TOWNE POINT & PEPPERWOOD,0
36.87406,,-76.40557,1824,TOWNE POINT & PINEBARK,0
36.86531,,-76.399,1827,CHURCHLAND & TOWNPOINT,0
36.86679,,-76.40015,1826,TOWNE POINT & DUNKIRK,0
36.86695,,-76.40008,1820,TOWNE POINT & DUNKIRK,0
36.8738,,-76.40926,1823,TOWNE POINT & MAGNOLIA,0
37.01058,,-76.35338,2147,KECOUGHTAN & CLYDE,0
37.01324,,-76.35307,2146,KECOUGHTAN & IVY HOME,0
36.99479,,-76.41957,2413,41ST & NEWSOME,0
37.01644,,-76.35298,2144,KECOUGHTAN & SUNSET,0
37.01924,,-76.3527,2143,KECOUGHTAN & COLUMBIA,0
37.02036,,-76.35266,2142,KECOUGHTAN & VICTORIA,0
37.00109,,-76.42641,2417,MARSHALL & NANSEMOND 1,0
36.85335,,-76.24832,2140,BALLENTINE & VIRGINIA BEACH,0
37.00347,,-76.42788,2419,MARSHALL & GLOUCESTER,0
37.00231,,-76.42716,2418,MARSHALL & NANSEMOND 2,0
36.99944,,-76.40402,2365,SHELL & GREENLAWN,0
37.0093,,-76.35631,2149,KECOUGHTAN & REGENT,0
37.00971,,-76.35489,2148,KECOUGHTAN & ARMSTRONG,0
37.05172,,-76.46125,3276,JEFFERSON & IVY FARMS,0
37.05027,,-76.46055,3277,JEFFERSON & BELMONT,0
36.79294,,-76.40208,1922,SUNKIST & AIRLINE,0
37.05313,,-76.46213,3275,JEFFERSON & GAMBOL,0
37.05844,,-76.46541,3272,JEFFERSON & HARPERSVILLE,0
36.80564,,-76.38017,1925,AIRLINE & ELMHURST,0
36.80661,,-76.37688,1926,AIRLINE & LANCER,0
37.06147,,-76.46727,3271,JEFFERSON & NEWPORT,0
36.81116,,-76.36315,1928,AIRLINE & HYMAN,0
37.04824,,-76.46022,3278,JEFFERSON & COLBERTS,0
37.04677,,-76.46002,3279,JEFFERSON & HEMLOCK,0
36.94793,,-76.27519,8880,SEVENTH &  A,0
37.13503,,-76.51706,3319,JEFFERSON & TURNBERRY,0
37.12346,,-76.51276,3318,CHATHAM & HABERSHAM,0
36.77831,,-76.32903,9002,GILMERTON & LAKE VILLAGE,0
36.82055,,-76.22571,0764,INDIAN RIVER & SPARROW,0
36.81842,,-76.25685,3311,BETHEL & CAYCE,0
36.81952,,-76.25134,3310,MAYON & WINGFIELD,0
36.81314,,-76.25895,3313,SHELTER & BETHEL,0
36.81833,,-76.25679,3312,BETHEL & DRAYTON,0
36.81602,,-76.25125,3315,BORDER & WINDY,0
36.8159,,-76.25039,3314,BORDER & WINDY,0
37.12031,,-76.50815,3317,HABERSHAM & WALMART,0
36.81536,,-76.21578,0766,MILITARY & INDIAN RIVER,0
36.82439,,-76.31683,1729,LINCOLN & CHARLESTON,0
36.82752,,-76.31265,1726,ELM & DUKE,0
36.82448,,-76.3133,1727,LINCOLN & CAMDEN,0
36.83085,,-76.31283,1725,ELM & SOUTH,0
36.82475,,-76.30387,9399,LINCOLN & 7TH,0
36.82542,,-76.26832,0760,WILSON & BERKLEY,0
36.9422,,-76.25625,0983,TIDEWATER & LEICESTER,0
36.8222,,-76.23152,0763,INDIAN RIVER & HAZEL,0
36.82438,,-76.23945,0762,INDIAN RIVER & SAINT LAWRENCE,0
36.84737,,-76.18381,0633,CENTER & NEWTOWN,0
37.0276,,-76.34733,3004,LINCOLN & FRANKLIN,0
37.04327,,-76.30784,3007,AMHERST & LANSING,0
37.10576,,-76.50118,3006,OYSTER POINT & OPERATIONS,0
37.02194,,-76.3175,3001,MALLORY & CUMMINGS,0
37.02423,,-76.31504,3000,MALLORY & CHAMBERLIN,0
37.02743,,-76.3496,3003,ARMISTEAD & LINCOLN,0
37.02556,,-76.33309,3002,SETTLERS LANDING & HAMPTON HARBOR,0
36.98002,,-76.41676,2553,HAMPTON & MADISON,0
37.05409,,-76.34633,3009,LITTLE BACK RIVER & RIVERCHASE,0
36.94836,,-76.24195,3008,OCEAN VIEW & ELNORA,0
36.81001,,-76.35141,1588,CAVALIER & MCLEAN,0
36.81842,,-76.31925,1589,PORTSMOUTH & PIEDMONT,0
36.80648,,-76.31996,1582,GEORGE WASHINGTON & GREENWOOD,0
36.81117,,-76.31597,1583,GEORGE WASHINGTON & FREDERICK,0
36.79874,,-76.32506,1580,GEORGE WASHINGTON & GARRETT,0
36.83532,,-76.29805,1587,HIGH & CRAWFORD,0
36.81458,,-76.31148,1584,GEORGE WASHINGTON & ELM,0
36.8559,,-76.21722,1038,VIRGINIA BEACH & ROUND BAY,0
36.8558,,-76.21451,1039,VIRGINIA BEACH & BRIAR HILL,0
